message,severity,attributes,tags,timestamp
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.682421191Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780012447Z
🚀  Your database is now in sync with your Prisma schema. Done in 107ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780021397Z
┌─────────────────────────────────────────────────────────┐,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780038429Z
│  Update available 6.19.2 -> 7.6.0                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780044815Z
│                                                         │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780049898Z
│  This is a major update - please follow the guide at    │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780055587Z
│  https://pris.ly/d/major-version-upgrade                │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780060583Z
│                                                         │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780065993Z
│  Run the following to update                            │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780070995Z
│    npm i --save-dev prisma@latest                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780076422Z
│    npm i @prisma/client@latest                          │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780082509Z
└─────────────────────────────────────────────────────────┘,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780087283Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.780091999Z
Setting up Prisma symlinks...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.796514457Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.803880622Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.803888810Z
STEP 1: Starting WhatsApp Service,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.803894139Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.803900058Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.803905747Z
Installing tsx...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:01.803910700Z
Starting WhatsApp service on port 3030...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287298534Z
WhatsApp Service PID: 75,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287310555Z
Waiting for WhatsApp service to start...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287316922Z
  Waiting... (1/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287323605Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287392688Z
added 5 packages in 2s,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287397504Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287401812Z
2 packages are looking for funding,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287406386Z
  run `npm fund` for details,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:04.287410464Z
  Waiting... (2/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:06.330009613Z
Waiting for Next.js to start...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380372857Z
  Waiting... (1/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380385557Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380410684Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380421725Z
STEP 2: Starting Next.js Custom Server,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380430845Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380436510Z
✅ Port 3030 is open,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380441953Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380444766Z
✅ Socket.io endpoint responding (HTTP 200),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380447894Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380454821Z
Starting Next.js server on port 3000...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380455717Z
Testing Socket.io endpoint:,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380462202Z
Next.js PID: 149,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380465530Z
"Response: 0{""sid"":""T1b1azXjTGSPUEF6AAAB"",""upgrades"":[""websocket""],""pingInterval"":30000,""pingTimeout"":90000,""maxPayload"":10000000}",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380469146Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:08.380476478Z
  Waiting... (2/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:10.407866068Z
"<html lang=""en"">",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461737062Z
<head>,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461747638Z
"<meta charset=""utf-8"">",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461753834Z
<title>Error</title>,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461760146Z
</head>,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461765310Z
<body>,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461776795Z
<...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461782574Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""a6bb29e3-21c5-4741-93b5-97951f39cd87"",""replica"":""fa9e1c85-c7f3-4955-8cd4-ac0829371d55""}",2026-03-31T14:28:12.461788045Z
