message,severity,attributes,tags,timestamp
🚀  Your database is now in sync with your Prisma schema. Done in 92ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:14.500309183Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:14.500315951Z
Setting up Prisma symlinks...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:14.526344766Z
Starting Next.js server...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:14.526352582Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:15.296438402Z
✓ Starting...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:15.296445375Z
✓ Ready in 130ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:15.296450978Z
▲ Next.js 16.1.6,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:15.296477255Z
- Local:         http://localhost:3000,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:15.296483441Z
- Network:       http://0.0.0.0:3000,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:15.296489498Z
Starting WhatsApp service with Node.js...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:17.623528880Z
Socket.io POST error: Unable to connect. Is the computer able to access the url?,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:18.580002297Z
Socket.io POST error: Unable to connect. Is the computer able to access the url?,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:18.603420575Z
Socket.io GET error: Unable to connect. Is the computer able to access the url?,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.363792330Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.527719371Z
All services started successfully!,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.527726233Z
- Next.js (Bun): http://localhost:3000,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.527732275Z
- WhatsApp Service (Node.js): http://localhost:3030,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.527737603Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.527746124Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.701429003Z
🔥 WhatsApp Warmer Service running on port 3030,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.701440336Z
📊 Health check: http://localhost:3030/health,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.701447847Z
🔑 Groq API: Configured,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.701454415Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.701460679Z
✅ Groq instance initialized with API key,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:19.701520263Z
Client connected: ywALXZljKan9WHlUAAAB Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:20.105575651Z
✅ Generated 5 personalities via Groq. Pool size: 5/50,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:20.939698443Z
Client connected: xSwnjOhrWWsgrNxnAAAD Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:22.081042780Z
Client connected: ZWhJKy6GQl8fBt24AAAF Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:24.537698012Z
Client connected: hIS0gxdFq_qsk3CbAAAH Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:34.014123951Z
[DB] Synced 0 accounts to database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:47:54.013594107Z
Client disconnected: xSwnjOhrWWsgrNxnAAAD Reason: transport close Transport was: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:48:23.880337160Z
Client connected: ImwDrxmVaIr8WjpnAAAJ Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:48:23.880343833Z
Client disconnected: hIS0gxdFq_qsk3CbAAAH Reason: transport error Transport was: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:48:43.868637480Z
Client connected: MoG5FD0xRBhrAtcgAAAL Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:48:43.868646899Z
[DB] Synced 0 accounts to database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:48:49.701476719Z
[DB] Synced 0 accounts to database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:49:29.447695257Z
Client disconnected: MoG5FD0xRBhrAtcgAAAL Reason: transport error Transport was: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:49:35.226444185Z
Client connected: fOEe4tLomT8iZ7QrAAAN Transport: polling,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:49:37.260861156Z
[DB] Synced 0 accounts to database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""31143833-72df-455d-b1fd-c8c22f6b3877"",""replica"":""8e379096-e676-46c6-aa46-27fae4145f0b""}",2026-03-28T23:49:57.323097744Z
