message,severity,attributes,tags,timestamp
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.131710669Z
STEP 1: Starting WhatsApp Service,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.131716467Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.131721468Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.131727390Z
Installing tsx...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.131736107Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132034348Z
🚀  Your database is now in sync with your Prisma schema. Done in 91ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132038460Z
┌─────────────────────────────────────────────────────────┐,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132042832Z
│  Update available 6.19.2 -> 7.6.0                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132046963Z
│                                                         │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132052274Z
│  This is a major update - please follow the guide at    │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132057285Z
│  https://pris.ly/d/major-version-upgrade                │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132061385Z
│                                                         │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132065734Z
│  Run the following to update                            │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132069837Z
│    npm i --save-dev prisma@latest                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132075659Z
│    npm i @prisma/client@latest                          │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132079639Z
└─────────────────────────────────────────────────────────┘,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:19.132083781Z
2 packages are looking for funding,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.126987738Z
  run `npm fund` for details,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.126996920Z
Starting WhatsApp service on port 3030...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127002439Z
WhatsApp Service PID: 75,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127008286Z
Waiting for WhatsApp service to start...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127014816Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127021490Z
  Waiting... (1/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127025101Z
added 5 packages in 873ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127030782Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:20.127037588Z
  Waiting... (2/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:22.089231043Z
Next.js PID: 148,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173405836Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173415220Z
Waiting for Next.js to start...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173416713Z
  Waiting... (1/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173425737Z
STEP 2: Starting Next.js Custom Server,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173428815Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173449220Z
✅ Port 3030 is open,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173463150Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173464482Z
✅ Socket.io endpoint responding (HTTP 200),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173472898Z
Starting Next.js server on port 3000...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173474755Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173481741Z
Testing Socket.io endpoint:,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173503847Z
"Response: 0{""sid"":""UCUTIpUi9k1nLySkAAAB"",""upgrades"":[""websocket""],""pingInterval"":30000,""pingTimeout"":90000,""maxPayload"":10000000}",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173513940Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173523066Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:24.173531070Z
  Waiting... (2/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:26.182028867Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184044891Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184056263Z
3. Via Next.js Proxy /api/socket.io (legacy):,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184059959Z
   HTTP: 404,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184069310Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184078515Z
   Response: <!DOCTYPE html>,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184078782Z
STEP 3: Verifying Socket.io Proxy,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""5b8aa719-cfd1-44db-ac15-790089d8d8fb"",""replica"":""ef1c5072-7926-42cf-af2d-a3dcff8d17ef""}",2026-03-31T13:29:28.184089645Z
