message,severity,attributes,tags,timestamp
WhatsApp Service PID: 71,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:34.469405819Z
Waiting for WhatsApp service to start...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:34.469411880Z
  Waiting... (1/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:34.476098659Z
\[1G[0K  Waiting... (2/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.492366427Z
✅ Error handlers installed,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.640986009Z
[DB] Loading accounts from database...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904951186Z
[DB] Found 3 accounts in database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904958755Z
[DB] Restored account: akun-01 (no phone),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904965971Z
[DB] Restored account: tes (no phone),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904971925Z
[DB] Restored account: akun-1 (no phone),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904980040Z
[DB] Restored 3 accounts to memory,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904985743Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904991750Z
🔥 WhatsApp Warmer Service running on port 3030,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.904998003Z
📊 Health check: http://localhost:3030/health,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.905004165Z
🔑 Groq API: Configured,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.905011678Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.905017462Z
✅ Groq instance initialized with API key,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:36.905023527Z
✅ Generated 5 personalities via Groq. Pool size: 5/50,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.336097980Z
✅ Port 3030 is open,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544597462Z
✅ Socket.io endpoint responding (HTTP 200),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544603224Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544608967Z
Testing Socket.io endpoint:,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544614191Z
"Response: 0{""sid"":""Aij68oPSL3FOFxnAAAAB"",""upgrades"":[""websocket""],""pingInterval"":30000,""pingTimeout"":90000,""maxPayload"":10000000}",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544620487Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544625755Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544630130Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544635122Z
STEP 2: Starting Next.js Custom Server,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544640122Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544644900Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544650092Z
Starting Next.js server on port 3000...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544655455Z
Next.js PID: 148,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544660798Z
Waiting for Next.js to start...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544665518Z
  Waiting... (1/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:38.544670015Z
============================================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:39.516588218Z
WhatsApp Warmer - Custom Server,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:39.516595245Z
Port: 3000 | WA Service: localhost:3030,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:39.516603579Z
============================================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:39.516610985Z
"⚠ ""next start"" does not work with ""output: standalone"" configuration. Use ""node .next/standalone/server.js"" instead.",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:40.394573249Z
  Waiting... (2/60),info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:40.506971770Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e6572e99-435a-4318-8085-a26955b8bae6"",""replica"":""bc280845-512d-4bab-ba8a-2b99bc9ab336""}",2026-04-03T02:50:40.761709343Z
